"source";"test_type";"df1";"df2";"test_comp";"test_value";"p_comp";"reported_p";"computed_p";"raw";"error";"decision_error";"one_tailed_in_txt";"apa_factor";"date_received";"journal";"year_published";"period";"statcheck_journal";"reason";"remarks"
"jpeg_2021_150_08_heck_social-sampling-children";"Chi2";4;NA;"=";12.92;"=";0.012;0.0116733759995405;"χ2(4, N = 80) = 12.92, p = .012";FALSE;FALSE;FALSE;0.43;"2019-02-04";"JEPG";2021;1;0;NA;NA
"jpeg_2021_150_08_heck_social-sampling-children";"Chi2";2;NA;"=";2.45;"=";0.294;0.293757700323533;"χ2(2, N = 40) = 2.45, p = .294";FALSE;FALSE;FALSE;0.43;"2019-02-04";"JEPG";2021;1;0;NA;NA
"jpeg_2021_150_08_heck_social-sampling-children";"Chi2";5;NA;"=";24.8;"<";0.001;0.000152284386896253;"χ2(5, N = 40) = 24.80, p < .001";FALSE;FALSE;FALSE;0.43;"2019-02-04";"JEPG";2021;1;0;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;464;"=";85.35;"<";1e-04;2.72024585054964e-54;"F (4, 464) = 85.35, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;272;"=";130.7;"<";1e-04;4.19514189768126e-62;"F (4, 272) = 130.70, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;272;"=";4.73;"<";0.001;0.00105043629348709;"F (4, 272) = 4.73, p < .001";TRUE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";4.71;"<";0.05;0.0334838336816771;"F (1, 68) = 4.71, p < .05";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";7.12;"<";0.01;0.00952207016996175;"F (1, 68) = 7.12, p < .01";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";10.24;"<";0.01;0.0020891307185878;"F (1, 68) = 10.24, p < .01";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";0.09;">";0.76;0.76509233369155;"F (1, 68) = 0.09, p > .76";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";2.07;">";0.15;0.154808596015559;"F (1, 68) = 2.07, p > .15";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";3.42;"<";0.07;0.0687576590435977;"F (1, 68) = 3.42, p < .07";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;272;"=";4.83;"<";0.001;0.000886849574947998;"F (4,272) = 4.83, p < .001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;272;"=";22.92;"<";1e-04;2.46099310263389e-16;"F (4,272) = 22.92, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";7.05;"<";0.01;0.0098642390473483;"F (1, 68) = 7.05, p < .01";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";10.07;"<";0.01;0.00226335264509555;"F (1, 68) = 10.07, p < .01";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";4.79;"<";0.05;0.0320634099631101;"F (1, 68) = 4.79, p < .05";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";1.74;">";0.19;0.191563616046382;"F (1, 68) = 1.74, p > .19";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;68;"=";0.3;">";0.58;0.585675852649239;"F (1, 68) = 0.30, p > .58";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";4;464;"=";8.23;"<";1e-04;2.03116797981906e-06;"F (4, 464) = 8.23, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;272;"=";11.75;"<";1e-04;0.000702645095216032;"F (1, 272) = 11.75, p < .0001";TRUE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";1;52;"=";5.62;"<";0.05;0.0214984407936764;"F (1, 52) = 5.62, p < .05";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";8;926;"=";11.88;"<";1e-04;3.25475536761132e-16;"F (8, 926) = 11.88, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";8;542;"=";12.82;"<";1e-04;5.8137981593897e-17;"F (8, 542) = 12.82, p < .0001";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";8;542;"=";2.51;"<";0.05;0.0110163328597884;"F (8, 542) = 2.51, p < .05";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2008_44_01_hinsz_accentuation-of-information";"F";2;67;"=";0.72;">";0.49;0.49047950109445;"F (2, 67) = 0.72, p > .49";FALSE;FALSE;FALSE;0.88;"2003-11-30";"JESP";2008;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";247.86;"<";0.0011;5.87686834006656e-32;"F(2, 68) = 247.86, p < .0011";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";81.69;"<";0.0012;8.28371718008718e-19;"F(2, 68) = 81.69, p < .0012";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";113.14;"<";0.0011;2.33043836572685e-22;"F(2, 68) = 113.14, p < .0011";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";71.03;"<";0.0012;2.21630105381881e-17;"F(2, 68) = 71.03, p < .0012";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;68;"=";18.47;"<";0.001;5.63238132941563e-05;"F(1, 68) = 18.47, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";8.21;"<";0.001;0.000639972343349712;"F(2, 68) = 8.21, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";38.27;"<";0.001;7.34022409527496e-12;"F(2, 68) = 38.27, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";-8.71;"<";0.001;1.90227131597695e-11;"t(48) = −8.71, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";4.71;"<";0.01;2.14812818505035e-05;"t(48) = 4.71, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";-5.14;"<";0.001;6.06426642373946e-06;"t(44) = −5.14, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";4.08;"<";0.001;0.00018643615555492;"t(44) = 4.08, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;68;"=";16.35;"<";0.001;0.000136752479693607;"F(1, 68) = 16.35, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";0.51;">";0.05;0.602774072587809;"F(2, 68) = 0.51, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";15.89;"<";0.001;2.17682765151463e-06;"F(2, 68) = 15.89, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";-2.64;"<";0.05;0.011150714720796;"t(48) = −2.64, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";3.84;"<";0.01;0.000360155065462358;"t(48) = 3.84, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";-2.9;"<";0.01;0.00580369662643441;"t(44) = −2.90, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";2.86;"<";0.01;0.00645553068029494;"t(44) = 2.86, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;68;"=";28.19;"<";0.001;1.30499439332078e-06;"F(1, 68) = 28.19, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";3.49;"<";0.05;0.036071001879455;"F(2, 68) = 3.49, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";28.19;"<";0.001;1.21278620332971e-09;"F(2, 68) = 28.19, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";-6.83;"<";0.001;1.3402184122746e-08;"t(48) = −6.83, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";2.72;"<";0.01;0.00906313177736923;"t(48) = 2.72, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";-3.8;"<";0.001;0.000440999781225623;"t(44) = −3.80, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";3.17;"<";0.01;0.00277426572301567;"t(44) = 3.17, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;68;"=";16.93;"<";0.001;0.00010699693073289;"F(1, 68) = 16.93, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";4.2;"<";0.05;0.0190602608737098;"F(2, 68) = 4.20, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";2;68;"=";43.66;"<";0.001;6.3616833471266e-13;"F(2, 68) = 43.66, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";-4.55;"<";0.001;3.66187471532475e-05;"t(48) = −4.55, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;48;"=";9.28;"<";0.01;2.75806293116464e-12;"t(48) = 9.28, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";-3.56;"<";0.001;0.000904231674373611;"t(44) = −3.56, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;44;"=";6.32;"<";0.01;1.14162659343757e-07;"t(44) = 6.32, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";147.74;"<";0.0011;6.45416526698307e-19;"F(1, 70) = 147.74, p < .0011";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";90.96;"<";0.0011;2.75771245921677e-14;"F(1, 70) = 90.96, p < .0011";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";29.03;"<";0.0012;9.06517470402161e-07;"F(1, 70) = 29.03, p < .0012";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";82.99;"<";0.0012;1.66315477522095e-13;"F(1, 70) = 82.99, p < .0012";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";11.57;"<";0.001;0.00111122934120094;"F(1, 70) = 11.57, p < .001";TRUE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";10.66;"<";0.01;0.00169596849916582;"F(1, 70) = 10.66, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";22.52;"<";0.001;1.06600037507498e-05;"F(1, 70) = 22.52, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";-5.16;"<";0.001;2.20439731507331e-06;"t(70) = −5.16, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";1.29;">";0.05;0.201296099860942;"t(70) = 1.29, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.67;">";0.05;0.415829457050971;"F(1, 70) = 0.67, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";4.5;"<";0.05;0.0374375866760046;"F(1, 70) = 4.50, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.68;">";0.05;0.412387892763401;"F(1, 70) = 0.68, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";23.41;"<";0.001;7.52483787666478e-06;"F(1, 70) = 23.41, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";12.66;"<";0.001;0.000675611547570207;"F(1, 70) = 12.66, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";22.08;"<";0.001;1.2681057011922e-05;"F(1, 70) = 22.08, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";-5.63;"<";0.001;3.47693272540921e-07;"t(70) = −5.63, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";0.07;">";0.05;0.944393253115597;"t(70) = 0.07, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";8.41;"<";0.01;0.00498203546611109;"F(1, 70) = 8.41, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";5.53;"<";0.05;0.0215125077878305;"F(1, 70) = 5.53, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";86.06;"<";0.001;8.23250033910222e-14;"F(1, 70) = 86.06, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";-5.24;"<";0.001;1.6164425015447e-06;"t(70) = −5.24, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";7.48;">";0.05;1.652848178167e-10;"t(70) = 7.48, p > .05";TRUE;TRUE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.77;">";0.05;0.383218859089836;"F(1, 70) = .77, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";1.41;">";0.05;0.239070203117781;"F(1, 70) = 1.41, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";20.81;"<";0.001;2.10446012977891e-05;"F(1, 70) = 20.81, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";-2.27;"<";0.05;0.0262893651267677;"t(70) = −2.27, p < .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"t";NA;70;"=";3.89;"<";0.001;0.000225738089362831;"t(70) = 3.89, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";11.82;"<";0.001;0.000990557004866121;"F(1, 70) = 11.82, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.4;">";0.05;0.529149770870482;"F(1, 70) = 0.40, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";3.5;"<";0.05;0.0655490729770312;"F(1, 70) = 3.50, p < .05";TRUE;TRUE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";37.1;"<";0.001;5.40894963723594e-08;"F(1, 70) = 37.10, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";7.59;"<";0.01;0.00747475150540319;"F(1, 70) = 7.59, p < .01";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.61;">";0.05;0.437421250331135;"F(1, 70) = 0.61, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";19.59;"<";0.001;3.45046486137859e-05;"F(1, 70) = 19.59, p < .001";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_01_bastian_excluded-from-humanity";"F";1;70;"=";0.34;">";0.05;0.5617031143391;"F(1, 70) = 0.34, p > .05";FALSE;FALSE;FALSE;0.96;"2008-09-30";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"t";NA;59;"=";0.94;"=";0.35;0.351050239356927;"t(59) = .94, p = .35";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"t";NA;56;"=";0.83;"=";0.41;0.410063197623998;"t(56) = .83, p = .41";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"t";NA;59;"=";0.94;"=";0.35;0.351050239356927;"t(59) = .94, p = .35";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"t";NA;57;"=";7.06;"<";0.01;2.52761696431867e-09;"t(57) = 7.06, p < .01";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"F";1;53;"=";0.21;">";0.6;0.648640906516405;"F(1, 53) = .21, p > .60";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"F";1;43;"=";5.27;"=";0.02;0.0266348341626642;"F(1, 43) = 5.27, p = .02";TRUE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"F";1;43;"=";3.85;"=";0.05;0.0562387718891518;"F(1, 43) = 3.85, p = .05";TRUE;TRUE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"F";1;49;"=";6.65;"=";0.01;0.0129699893168145;"F(1, 49) = 6.65, p = .01";FALSE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2010_46_05_cosley_is-comparison-for";"F";1;47;"=";3.05;"=";0.08;0.0872703782466115;"F(1, 47) = 3.05, p = .08";TRUE;FALSE;FALSE;0.21;"2009-09-15";"JESP";2010;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"F";1;44;"=";6.18;"<";0.018;0.0167902470555535;"F(1, 44) = 6.18, p < .018";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"F";1;46;"=";3.95;"<";0.051;0.0528438765316241;"F (1, 46) = 3.95, p < .051";TRUE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"F";1;46;"=";2.41;"<";0.124;0.127416079546145;"F (1, 46) = 2.41, p < .124";TRUE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"t";NA;65;"=";5.38;"<";0.001;1.08972272850017e-06;"t(65) = 5.38, p < .001";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"t";NA;62;"=";2.45;"<";0.018;0.0171225995045323;"t(62) = 2.45, p < .018";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"t";NA;64;"=";1.72;"<";0.092;0.0902650341616625;"t(64) = 1.72, p < .092";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"t";NA;62;"=";1.54;"<";0.129;0.128648987831695;"t(62) = 1.54, p < .129";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2011_47_04_forest_when-partner-caring";"t";NA;62;"=";1.55;"<";0.126;0.126231405033705;"t(62) = 1.55, p < .126";FALSE;FALSE;FALSE;0.42;"2008-03-14";"JESP";2011;0;1;NA;NA
"jsep_2012_48_03_cho_power-defensive-denigration";"F";1;30;"=";87.71;"<";0.001;2.05934820349906e-10;"F(1, 30) = 87.71, p < .001";FALSE;FALSE;FALSE;0.76;"2011-07-20";"JESP";2012;0;1;NA;NA
"jsep_2012_48_03_cho_power-defensive-denigration";"F";1;181;"=";73.94;"<";0.001;3.74045903947253e-15;"F(1, 181) = 73.94, p < .001";FALSE;FALSE;FALSE;0.76;"2011-07-20";"JESP";2012;0;1;NA;NA
"jsep_2012_48_03_cho_power-defensive-denigration";"F";1;181;"=";191.98;"<";0.001;3.139606641559e-30;"F(1, 181) = 191.98, p < .001";FALSE;FALSE;FALSE;0.76;"2011-07-20";"JESP";2012;0;1;NA;NA
"jsep_2012_48_03_cho_power-defensive-denigration";"F";1;181;"=";191.98;"<";0.001;3.139606641559e-30;"F(1, 181) = 191.98, p < .001";FALSE;FALSE;FALSE;0.76;"2011-07-20";"JESP";2012;0;1;NA;NA
"jsep_2012_48_03_cho_power-defensive-denigration";"F";1;174;"=";3.79;"=";0.05;0.0531697852869009;"F(1, 174) = 3.79, p = .05";FALSE;FALSE;FALSE;0.76;"2011-07-20";"JESP";2012;0;1;NA;NA
